order_line_id,order_id,order_date_id,store_loc_id,fc_loc_id,product_id,qty_ordered,qty_allocated,is_stockout
556,ORD-013792,20250728,14,5,101,17,17,0
557,ORD-010267,20240605,52,1,457,59,59,0
558,ORD-010349,20240304,43,5,208,50,50,0
559,ORD-014849,20240316,41,3,279,326,326,0
560,ORD-012701,20241031,29,4,115,50,50,0
561,ORD-014044,20250818,14,4,257,311,186,1
562,ORD-008228,20240122,48,2,435,462,462,0
563,ORD-011210,20241205,54,5,72,15,9,1
564,ORD-009271,20241026,53,4,481,233,194,1
565,ORD-007990,20250419,10,3,190,15,3,1
566,ORD-008486,20260109,30,4,470,282,282,0
567,ORD-000654,20251025,12,5,325,474,474,0
568,ORD-012156,20250623,43,5,292,139,139,0
569,ORD-006202,20260118,43,1,265,178,178,0
570,ORD-014865,20250401,39,4,181,23,23,0
571,ORD-007899,20240114,38,2,226,11,11,0
572,ORD-008431,20250729,19,2,96,6,6,0
573,ORD-011753,20240830,48,2,213,22,22,0
574,ORD-007890,20260907,36,2,303,132,132,0
575,ORD-006733,20240215,21,1,66,19,19,0
576,ORD-002208,20261115,8,5,76,2,0,1
577,ORD-008465,20260410,44,5,327,59,59,0
578,ORD-011928,20250803,11,2,230,39,39,0
579,ORD-014210,20260913,16,2,426,260,260,0
580,ORD-013019,20250107,45,5,136,11,11,0
581,ORD-005615,20260717,44,5,36,8,8,0
582,ORD-002167,20240810,7,2,268,490,490,0
583,ORD-011213,20260509,15,5,50,6,6,0
584,ORD-010073,20240320,40,5,386,110,84,1
585,ORD-002136,20240103,55,4,268,265,265,0
586,ORD-000712,20261221,33,2,481,460,460,0
587,ORD-012594,20260219,28,5,412,429,429,0
588,ORD-013717,20240719,33,2,131,31,31,0
589,ORD-014911,20240620,24,5,449,328,328,0
590,ORD-003097,20240112,51,1,296,317,3,1
591,ORD-006145,20250224,50,3,210,24,13,1
592,ORD-010676,20250603,22,5,217,37,37,0
593,ORD-004515,20260324,54,2,212,36,36,0
594,ORD-007905,20250101,29,5,285,297,297,0
595,ORD-005025,20251206,55,4,377,120,120,0
596,ORD-010802,20240831,53,2,229,45,45,0
597,ORD-001643,20250315,38,4,403,223,223,0
598,ORD-010061,20240416,16,4,494,375,46,1
599,ORD-013489,20241024,36,5,223,6,1,1
600,ORD-006076,20240612,44,1,371,246,246,0
601,ORD-006565,20261203,24,5,30,6,6,0
602,ORD-007193,20240122,18,5,147,13,9,1
603,ORD-008365,20261122,50,2,315,136,136,0
604,ORD-005894,20250504,47,1,500,130,70,1
605,ORD-012775,20260329,28,4,208,38,38,0
606,ORD-000252,20240520,11,5,146,47,47,0
607,ORD-014992,20251213,28,3,116,39,39,0
608,ORD-007451,20260407,42,1,134,12,12,0
609,ORD-001745,20240528,38,3,175,8,8,0
610,ORD-004223,20250527,50,4,495,243,243,0
611,ORD-012616,20250513,54,3,493,447,447,0
612,ORD-007549,20240226,36,1,133,5,5,0
613,ORD-012922,20250327,49,2,410,211,211,0
614,ORD-005786,20261123,40,1,359,476,476,0
615,ORD-004707,20240709,31,3,39,18,18,0
616,ORD-007808,20251004,28,2,458,343,343,0
617,ORD-012226,20250124,37,2,121,48,48,0
618,ORD-004349,20250227,20,2,428,177,177,0
619,ORD-005834,20241115,55,1,62,3,3,0
620,ORD-010870,20261005,45,1,392,488,488,0
621,ORD-000693,20260914,29,5,162,32,32,0
622,ORD-014435,20250716,37,2,392,311,311,0
623,ORD-003639,20240919,9,5,410,266,266,0
624,ORD-008860,20240307,38,3,202,44,44,0
625,ORD-007491,20240903,50,5,236,21,21,0
626,ORD-000194,20250307,30,5,52,11,11,0
627,ORD-014121,20250615,17,5,135,16,16,0
628,ORD-010045,20251203,29,2,256,267,267,0
629,ORD-011481,20260201,29,4,144,29,4,1
630,ORD-009436,20250413,12,3,412,170,170,0
631,ORD-014030,20260219,18,2,410,428,412,1
632,ORD-000160,20241227,32,4,69,17,17,0
633,ORD-005173,20260923,25,3,288,489,489,0
634,ORD-006528,20240721,50,2,31,7,7,0
635,ORD-007808,20240716,34,3,134,24,24,0
636,ORD-009134,20250611,28,1,211,8,8,0
637,ORD-011135,20250211,42,5,333,382,382,0
638,ORD-012785,20250805,28,3,345,311,311,0
639,ORD-012068,20260704,11,4,315,196,196,0
640,ORD-002374,20241209,46,3,216,41,41,0
641,ORD-006632,20240526,11,2,176,15,15,0
642,ORD-010699,20250819,51,3,310,380,380,0
643,ORD-014544,20260630,55,3,383,350,350,0
644,ORD-007378,20260427,16,2,438,61,15,1
645,ORD-010847,20250530,53,1,108,11,11,0
646,ORD-001566,20240510,36,5,28,1,1,0
647,ORD-008585,20240619,12,3,317,129,99,1
648,ORD-005069,20250414,21,3,227,41,33,1
649,ORD-013739,20241215,7,1,340,232,232,0
650,ORD-005329,20260902,35,5,479,189,189,0
651,ORD-002214,20241228,43,5,234,41,41,0
652,ORD-014374,20260609,39,5,159,23,23,0
653,ORD-003722,20240702,34,3,188,27,27,0
654,ORD-004974,20240122,6,5,418,438,438,0
655,ORD-005635,20250810,36,5,5,16,16,0
656,ORD-007817,20250905,6,4,409,199,199,0
657,ORD-013055,20240115,41,3,97,14,14,0
658,ORD-007162,20260319,21,2,367,427,427,0
659,ORD-013573,20260213,20,3,41,14,14,0
660,ORD-008465,20250710,24,5,415,187,187,0
661,ORD-013984,20240520,17,2,149,8,8,0
662,ORD-010121,20260716,23,5,252,146,146,0
663,ORD-002493,20240411,40,1,96,4,4,0
664,ORD-002049,20260616,52,1,120,6,3,1
665,ORD-003559,20251201,32,3,403,459,459,0
666,ORD-006085,20260807,50,1,170,6,6,0
667,ORD-002394,20240424,23,4,37,18,18,0
668,ORD-003149,20250527,30,1,63,8,8,0
669,ORD-007258,20250521,53,1,102,30,30,0
670,ORD-001540,20261203,48,2,243,25,25,0
671,ORD-005114,20251023,16,1,382,331,331,0
672,ORD-004151,20260912,46,3,102,24,24,0
673,ORD-014151,20250322,13,2,325,272,272,0
674,ORD-002743,20250719,43,1,203,16,1,1
675,ORD-009521,20260831,50,5,80,12,12,0
676,ORD-004076,20241118,37,1,352,366,366,0
677,ORD-012445,20240502,9,3,331,128,128,0
678,ORD-012968,20240807,14,4,120,21,21,0
679,ORD-012920,20251212,34,2,11,13,13,0
680,ORD-002208,20250528,8,4,362,274,274,0
681,ORD-008893,20260930,18,5,96,18,18,0
682,ORD-012000,20260817,23,5,469,490,490,0
683,ORD-001129,20261223,15,4,152,17,17,0
684,ORD-007440,20240102,55,5,195,47,1,1
685,ORD-010154,20260115,55,5,123,21,21,0
686,ORD-010786,20260304,18,5,350,304,304,0
687,ORD-002526,20250802,26,4,329,214,133,1
688,ORD-010796,20240516,8,2,92,2,2,0
689,ORD-007953,20250127,12,1,293,378,378,0
690,ORD-010780,20260930,39,5,360,352,352,0
691,ORD-006003,20250328,44,1,7,7,7,0
692,ORD-014578,20240612,35,1,185,36,36,0
693,ORD-014589,20260501,29,1,422,365,365,0
694,ORD-000667,20240524,25,1,484,160,160,0
695,ORD-001592,20240726,52,2,273,247,134,1
696,ORD-010763,20250524,42,2,286,433,433,0
697,ORD-012225,20240804,55,5,184,44,44,0
698,ORD-010900,20260524,12,2,406,142,142,0
699,ORD-008269,20251122,48,2,274,357,357,0
700,ORD-005773,20251007,41,3,433,240,240,0
701,ORD-010376,20260531,52,3,312,173,173,0
702,ORD-003505,20260207,55,5,475,431,431,0
703,ORD-007413,20260705,31,1,372,67,67,0
704,ORD-009761,20240203,39,2,456,204,56,1
705,ORD-003520,20251006,7,3,471,333,333,0
706,ORD-009350,20241112,12,1,236,23,8,1
707,ORD-006015,20250526,20,3,416,203,102,1
708,ORD-009324,20250321,52,1,371,216,216,0
709,ORD-002833,20260926,50,5,420,98,98,0
710,ORD-004922,20240317,52,5,196,6,6,0
711,ORD-012631,20251115,28,4,214,8,8,0
712,ORD-003715,20240124,46,4,28,10,10,0
713,ORD-005232,20241102,26,5,358,163,100,1
714,ORD-007301,20261030,11,2,222,19,19,0
715,ORD-002426,20240927,27,1,244,37,37,0
716,ORD-008981,20260328,22,1,205,33,33,0
717,ORD-011434,20240924,54,2,247,36,25,1
718,ORD-010687,20250205,41,5,377,318,318,0
719,ORD-001174,20250629,55,4,166,44,44,0
720,ORD-001468,20240818,48,4,217,24,24,0
721,ORD-005255,20251206,44,1,395,206,89,1
722,ORD-010097,20260624,45,2,226,3,3,0
723,ORD-003826,20250212,49,3,80,3,0,1
724,ORD-003983,20241029,24,1,176,45,45,0
725,ORD-005000,20260710,36,1,170,14,14,0
726,ORD-003472,20250221,40,5,385,182,182,0
727,ORD-010208,20241016,50,1,193,38,38,0
728,ORD-008632,20240330,22,2,31,10,10,0
729,ORD-011412,20250709,9,4,336,54,42,1
730,ORD-004446,20260107,12,1,150,42,42,0
731,ORD-006238,20261107,51,1,463,211,211,0
732,ORD-009783,20261224,11,2,102,33,33,0
733,ORD-009187,20240214,8,2,473,321,321,0
734,ORD-008028,20260316,53,2,10,12,12,0
735,ORD-005823,20250911,21,5,142,4,4,0
736,ORD-014397,20260303,7,5,486,193,193,0
737,ORD-005600,20260315,48,2,45,13,13,0
738,ORD-011109,20250410,32,2,294,128,128,0
739,ORD-005119,20251105,34,5,68,7,7,0
740,ORD-009520,20250218,14,3,353,411,411,0
741,ORD-014903,20241003,33,2,336,339,339,0
742,ORD-005202,20240518,41,5,486,418,162,1
743,ORD-013755,20241025,52,1,392,213,213,0
744,ORD-006784,20260422,25,4,382,470,470,0
745,ORD-012097,20250714,15,2,55,5,4,1
746,ORD-010109,20250630,44,5,314,168,168,0
747,ORD-003784,20240223,28,1,353,449,449,0
748,ORD-008231,20260818,51,3,95,13,13,0
749,ORD-002254,20241201,18,2,17,14,14,0
750,ORD-000246,20250706,32,2,381,393,393,0
751,ORD-012416,20250222,10,2,475,274,274,0
752,ORD-008028,20251027,35,2,219,26,26,0
753,ORD-009961,20260218,52,3,202,40,40,0
754,ORD-009371,20261211,47,1,267,105,105,0
755,ORD-013550,20240327,21,5,276,252,252,0
756,ORD-000644,20260304,39,1,98,10,10,0
757,ORD-014490,20250915,55,3,237,11,11,0
758,ORD-010046,20240421,50,5,463,122,122,0
759,ORD-010586,20260714,11,5,58,6,6,0
760,ORD-014653,20241004,31,4,166,29,14,1
761,ORD-009672,20250217,35,1,129,21,21,0
762,ORD-014863,20241201,51,1,47,4,4,0
763,ORD-010389,20260113,11,5,363,246,246,0
764,ORD-008384,20241123,30,5,195,3,3,0
765,ORD-014947,20251117,42,2,84,5,0,1
766,ORD-006875,20250922,25,4,148,41,8,1
767,ORD-003324,20240108,45,3,7,15,15,0
768,ORD-008170,20240112,44,4,122,14,14,0
769,ORD-007795,20260718,32,4,41,20,20,0
770,ORD-004010,20250723,45,5,420,472,472,0
771,ORD-003029,20241030,9,3,19,5,5,0
772,ORD-010929,20250903,27,1,26,4,4,0
773,ORD-002921,20241126,49,3,313,388,388,0
774,ORD-009748,20241229,35,5,185,3,1,1
775,ORD-005290,20260124,30,1,389,268,268,0
776,ORD-001064,20250822,36,2,63,9,9,0
777,ORD-006780,20261210,19,2,314,79,67,1
778,ORD-001437,20260917,52,5,479,453,453,0
779,ORD-004706,20260524,44,3,133,34,34,0
780,ORD-010212,20251225,14,5,289,304,304,0
781,ORD-010353,20261016,37,2,453,362,362,0
782,ORD-004760,20250131,6,1,13,15,15,0
783,ORD-001933,20250228,45,4,212,3,3,0
784,ORD-009182,20250310,6,2,354,194,194,0
785,ORD-001112,20250922,25,5,282,215,215,0
786,ORD-001866,20251113,27,4,371,341,341,0
787,ORD-000478,20241225,18,3,427,223,223,0
788,ORD-007850,20260829,8,2,247,10,10,0
789,ORD-014616,20251117,35,4,476,430,266,1
790,ORD-004905,20251008,41,5,10,7,7,0
791,ORD-005435,20251225,10,2,144,2,2,0
792,ORD-006148,20261230,16,5,311,249,29,1
793,ORD-014166,20250923,51,3,364,66,66,0
794,ORD-001423,20261014,21,3,232,20,20,0
795,ORD-004954,20241224,13,3,402,69,69,0
796,ORD-014965,20240708,34,5,13,16,16,0
797,ORD-002525,20250124,27,4,376,497,497,0
798,ORD-012707,20251101,15,1,421,314,314,0
799,ORD-002175,20250224,52,1,236,25,25,0
800,ORD-008559,20240825,6,3,478,72,72,0
801,ORD-009737,20240627,27,4,456,73,39,1
802,ORD-000369,20251001,46,2,165,13,4,1
803,ORD-008721,20251015,55,4,344,110,110,0
804,ORD-002581,20250714,13,1,491,368,368,0
805,ORD-001678,20250227,40,3,282,213,213,0
806,ORD-011541,20250803,42,2,88,3,3,0
807,ORD-014619,20251124,40,4,26,5,0,1
808,ORD-001736,20260224,9,1,219,26,19,1
809,ORD-014603,20260702,45,3,160,22,22,0
810,ORD-011681,20261228,11,4,291,117,102,1
811,ORD-011446,20260817,12,4,159,44,44,0
812,ORD-012559,20260811,36,2,486,164,157,1
813,ORD-004228,20260114,31,2,359,390,390,0
814,ORD-014104,20251027,35,4,16,3,3,0
815,ORD-005759,20260907,35,2,145,50,50,0
816,ORD-009416,20240917,38,1,208,46,46,0
817,ORD-005340,20240525,25,5,237,26,26,0
818,ORD-003909,20250514,41,2,499,296,296,0
819,ORD-005583,20250302,50,5,221,28,28,0
820,ORD-005607,20250428,17,1,379,414,414,0
821,ORD-007973,20240822,43,5,238,21,21,0
822,ORD-013469,20260630,17,3,490,257,55,1
823,ORD-011232,20260215,26,4,331,388,111,1
824,ORD-013387,20241011,43,1,388,125,125,0
825,ORD-007422,20261224,24,4,316,345,345,0
826,ORD-003370,20251010,25,5,407,397,397,0
827,ORD-007123,20251206,11,5,5,20,20,0
828,ORD-006623,20240918,24,1,190,36,36,0
829,ORD-000014,20260105,13,3,444,65,65,0
830,ORD-011506,20260318,46,3,365,245,245,0
831,ORD-007131,20250308,48,2,244,9,6,1
832,ORD-013818,20260107,32,2,148,43,0,1
833,ORD-001176,20240202,15,4,337,273,273,0
834,ORD-002225,20240622,14,4,441,283,283,0
835,ORD-011394,20260521,45,2,233,33,33,0
836,ORD-013437,20260710,30,3,116,12,12,0
837,ORD-000122,20261017,52,2,365,306,306,0
838,ORD-008949,20260121,8,1,291,297,297,0
839,ORD-001855,20260913,50,1,73,17,17,0
840,ORD-012298,20250726,35,5,41,17,17,0
841,ORD-001450,20250517,36,1,351,374,374,0
842,ORD-009497,20251001,45,1,463,225,225,0
843,ORD-000177,20260818,35,5,464,290,290,0
844,ORD-005432,20260512,28,3,149,11,9,1
845,ORD-012279,20250914,52,5,134,4,4,0
846,ORD-009473,20241212,42,1,337,199,199,0
847,ORD-010229,20240225,24,4,43,5,5,0
848,ORD-013951,20250723,22,2,316,193,193,0
849,ORD-004210,20240130,53,1,310,139,139,0
850,ORD-012108,20241105,48,4,190,12,12,0
851,ORD-011482,20250428,37,2,410,320,320,0
852,ORD-005618,20240621,15,5,479,470,253,1
853,ORD-012334,20260425,55,4,122,43,43,0
854,ORD-010447,20241208,19,5,376,481,481,0
855,ORD-010523,20250625,54,1,27,6,6,0
856,ORD-007803,20250909,36,5,120,25,25,0
857,ORD-006391,20260829,22,2,272,495,495,0
858,ORD-004732,20260708,30,3,493,321,321,0
859,ORD-000673,20240718,40,3,490,482,482,0
860,ORD-010684,20250712,27,3,137,7,7,0
861,ORD-009572,20260312,35,2,376,394,394,0
862,ORD-003194,20261130,27,2,161,36,0,1
863,ORD-013627,20240519,6,4,51,17,14,1
864,ORD-005760,20250325,52,3,129,13,9,1
865,ORD-001507,20240426,44,2,487,356,356,0
866,ORD-011602,20240902,11,5,67,13,13,0
867,ORD-014744,20250113,13,2,130,19,19,0
868,ORD-001241,20260717,23,4,355,391,391,0
869,ORD-005299,20250611,16,1,142,50,24,1
870,ORD-005451,20240503,22,3,92,15,14,1
871,ORD-003288,20260315,17,4,56,5,5,0
872,ORD-007066,20250323,45,1,468,276,276,0
873,ORD-001693,20240312,10,1,293,422,422,0
874,ORD-007306,20240208,37,2,335,377,19,1
875,ORD-010889,20260310,23,2,359,218,218,0
876,ORD-009415,20240108,38,4,245,28,28,0
877,ORD-011924,20240523,40,2,2,13,13,0
878,ORD-013402,20260914,13,5,275,233,233,0
879,ORD-004962,20260331,9,1,188,35,35,0
880,ORD-005572,20240613,35,3,332,153,10,1
881,ORD-006295,20250126,25,4,459,104,104,0
882,ORD-005887,20260923,11,4,377,147,49,1
883,ORD-000416,20250503,37,4,33,18,18,0
884,ORD-008187,20261229,34,1,19,11,0,1
885,ORD-006644,20240830,19,5,235,44,44,0
886,ORD-008792,20241101,53,5,120,5,1,1
887,ORD-008011,20240209,36,5,24,8,8,0
888,ORD-002139,20240130,17,1,464,207,207,0
889,ORD-001595,20260723,45,2,428,352,54,1
890,ORD-001871,20261015,44,5,113,5,5,0
891,ORD-006984,20251121,53,4,167,8,8,0
892,ORD-009437,20241008,26,2,392,73,73,0
893,ORD-005497,20240509,13,3,73,14,5,1
894,ORD-009068,20241203,34,2,474,347,51,1
895,ORD-012961,20260209,55,2,9,16,0,1
896,ORD-002940,20240701,51,5,455,195,195,0
897,ORD-013229,20260901,50,2,106,10,10,0
898,ORD-008571,20260711,32,2,481,139,139,0
899,ORD-000617,20250103,51,4,314,95,95,0
900,ORD-012822,20250908,28,4,3,18,18,0
901,ORD-001926,20261221,12,5,186,49,49,0
902,ORD-008316,20250325,35,2,142,4,1,1
903,ORD-011228,20260829,37,2,82,2,1,1
904,ORD-004671,20250305,33,3,172,40,40,0
905,ORD-012426,20260717,8,1,380,76,76,0
906,ORD-002882,20241119,7,4,264,109,30,1
907,ORD-011820,20260629,43,5,167,27,21,1
908,ORD-014719,20251029,20,1,167,15,11,1
909,ORD-006760,20250213,30,2,38,16,16,0
910,ORD-000891,20260611,15,2,476,362,362,0
911,ORD-006347,20260203,14,4,369,149,149,0
912,ORD-004419,20250218,27,2,17,19,4,1
913,ORD-001821,20260811,35,4,88,11,11,0
914,ORD-004836,20241117,46,5,464,137,137,0
915,ORD-009057,20250415,11,4,439,317,317,0
916,ORD-003547,20260827,35,3,8,14,14,0
917,ORD-004042,20250522,26,4,297,163,163,0
918,ORD-009696,20241101,42,1,214,3,1,1
919,ORD-012018,20261029,8,4,272,251,251,0
920,ORD-013075,20240719,34,4,124,6,6,0
921,ORD-000204,20260412,19,2,184,19,19,0
922,ORD-001487,20240202,36,3,83,15,15,0
923,ORD-012244,20240219,35,4,396,120,120,0
924,ORD-006642,20250113,29,4,361,374,321,1
925,ORD-001159,20260227,50,3,272,66,66,0
926,ORD-012336,20250706,50,5,278,344,344,0
927,ORD-012906,20240614,45,3,377,78,78,0
928,ORD-014910,20260115,9,1,197,24,24,0
929,ORD-000670,20260118,29,2,332,336,336,0
930,ORD-009188,20250223,14,3,123,35,30,1
931,ORD-012082,20250305,54,2,165,23,23,0
932,ORD-008251,20260516,23,1,33,12,12,0
933,ORD-007967,20261023,39,1,241,46,46,0
934,ORD-013524,20261227,24,4,318,238,238,0
935,ORD-011358,20240514,18,4,45,3,3,0
936,ORD-002930,20250813,10,1,85,9,2,1
937,ORD-008132,20241104,19,5,488,371,213,1
938,ORD-011181,20240927,36,3,216,29,29,0
939,ORD-000352,20250820,18,1,12,8,8,0
940,ORD-008514,20251118,32,5,176,42,42,0
941,ORD-005347,20260922,43,5,432,330,330,0
942,ORD-004983,20240927,25,2,405,183,183,0
943,ORD-006094,20250813,55,1,76,12,12,0
944,ORD-002726,20241125,51,5,147,12,12,0
945,ORD-013752,20241110,16,2,60,2,2,0
946,ORD-009414,20240916,34,3,190,12,12,0
947,ORD-011586,20240312,48,3,177,10,10,0
948,ORD-008846,20241128,40,3,63,1,1,0
949,ORD-008183,20241024,35,3,80,1,1,0
950,ORD-008949,20261105,27,3,243,19,19,0
951,ORD-012357,20241028,42,4,174,45,30,1
952,ORD-014749,20240323,14,5,60,10,9,1
953,ORD-013777,20250327,34,3,48,11,10,1
954,ORD-003198,20261214,20,3,101,2,1,1
955,ORD-011094,20240627,38,4,100,16,16,0
956,ORD-009914,20261113,9,3,204,10,10,0
957,ORD-007007,20260127,30,3,7,10,10,0
958,ORD-005048,20260701,41,1,111,47,47,0
959,ORD-012150,20260501,34,3,84,14,14,0
960,ORD-006787,20241012,43,5,45,5,5,0
961,ORD-007777,20261211,27,1,478,352,352,0
962,ORD-001450,20240114,32,3,213,12,12,0
963,ORD-011637,20241007,18,2,427,245,245,0
964,ORD-008038,20240327,25,5,156,32,32,0
965,ORD-007594,20250404,7,1,79,9,9,0
966,ORD-010495,20260825,13,3,214,12,12,0
967,ORD-011270,20250516,7,1,392,191,191,0
968,ORD-001094,20260110,43,4,290,273,273,0
969,ORD-010290,20260901,50,1,192,33,33,0
970,ORD-000288,20250615,16,5,30,5,5,0
971,ORD-014391,20241004,28,2,28,9,9,0
972,ORD-010425,20251230,9,3,150,34,34,0
973,ORD-001259,20261118,18,2,392,98,98,0
974,ORD-002739,20251022,26,3,139,44,44,0
975,ORD-005940,20240715,40,5,181,10,8,1
976,ORD-004611,20260202,55,4,211,22,22,0
977,ORD-002672,20240728,19,2,258,163,163,0
978,ORD-013028,20261212,40,5,360,437,437,0
979,ORD-006838,20260801,10,1,420,117,117,0
980,ORD-007857,20251214,25,3,72,15,15,0
981,ORD-009792,20261207,54,3,89,10,1,1
982,ORD-003644,20240920,50,2,353,166,166,0
983,ORD-003439,20240923,11,4,354,440,440,0
984,ORD-001274,20240208,55,4,388,270,55,1
985,ORD-000538,20261117,43,1,241,8,8,0
986,ORD-000710,20240515,25,1,387,99,99,0
987,ORD-009860,20250224,43,2,95,12,2,1
988,ORD-013859,20250722,43,3,181,11,11,0
989,ORD-012793,20250510,38,5,35,4,4,0
990,ORD-012505,20240129,39,2,367,148,148,0
991,ORD-002815,20240109,52,1,474,159,159,0
992,ORD-013948,20260830,29,5,95,15,15,0
993,ORD-001759,20250105,28,4,218,14,14,0
994,ORD-006678,20240819,54,3,64,15,2,1
995,ORD-008124,20260109,51,3,286,419,167,1
996,ORD-008089,20240824,30,3,234,39,39,0
997,ORD-011257,20260628,20,5,209,19,19,0
998,ORD-007012,20250121,10,4,481,397,397,0
999,ORD-000210,20261003,49,1,203,29,29,0
1000,ORD-011085,20240623,13,2,203,26,26,0
1001,ORD-001667,20241211,10,3,500,151,151,0
1002,ORD-009748,20260407,13,2,430,267,267,0
1003,ORD-004564,20250713,54,4,183,31,31,0
1004,ORD-006627,20260919,38,3,76,15,4,1
1005,ORD-008018,20261015,20,2,16,4,4,0
1006,ORD-013604,20240519,37,1,498,141,141,0
1007,ORD-011129,20251031,15,3,319,369,39,1
1008,ORD-010832,20261130,55,4,406,288,288,0
1009,ORD-010848,20261016,37,5,134,35,35,0
1010,ORD-014085,20240206,54,1,221,8,8,0
1011,ORD-005154,20260209,34,4,19,2,1,1
1012,ORD-014495,20241202,37,4,69,10,10,0
1013,ORD-007987,20240812,42,4,338,333,333,0
1014,ORD-009376,20260820,36,5,438,130,130,0
1015,ORD-006413,20250623,37,5,498,243,243,0
1016,ORD-005780,20250805,26,1,15,19,11,1
1017,ORD-005716,20240225,54,3,195,7,7,0
1018,ORD-005856,20260423,28,1,339,175,175,0
1019,ORD-010619,20251001,43,1,467,402,156,1
1020,ORD-001876,20251122,16,1,276,216,168,1
1021,ORD-014146,20260515,42,5,462,265,265,0
1022,ORD-011403,20260819,43,1,163,25,25,0
1023,ORD-005283,20240719,37,1,354,395,395,0
1024,ORD-008139,20261026,54,3,86,20,20,0
1025,ORD-007144,20250217,37,1,431,485,485,0
1026,ORD-004709,20250627,9,3,294,255,255,0
1027,ORD-010233,20240707,51,5,49,19,19,0
1028,ORD-001103,20261223,36,4,108,23,23,0
1029,ORD-010675,20250910,38,3,222,43,43,0
1030,ORD-003279,20260428,31,3,320,313,313,0
1031,ORD-012509,20250104,7,5,442,145,145,0
1032,ORD-003490,20260815,23,5,415,364,364,0
1033,ORD-014858,20260607,42,1,268,152,152,0
1034,ORD-002421,20250507,15,3,433,272,272,0
1035,ORD-014094,20240511,46,2,434,261,261,0
1036,ORD-004703,20241124,22,5,121,26,26,0
1037,ORD-002457,20250128,7,2,409,473,473,0
1038,ORD-007953,20260612,33,1,104,11,11,0
1039,ORD-000478,20250613,23,5,91,2,2,0
1040,ORD-007961,20240210,9,1,161,39,39,0
1041,ORD-001042,20260413,29,1,204,47,47,0
1042,ORD-003868,20240817,42,5,478,111,111,0
1043,ORD-013583,20261211,22,4,453,96,96,0
1044,ORD-002004,20251003,27,5,378,249,249,0
1045,ORD-012190,20250428,33,2,74,4,2,1
1046,ORD-007201,20260416,22,5,29,16,16,0
1047,ORD-011463,20240819,26,5,217,31,31,0
1048,ORD-004551,20241023,29,4,367,238,238,0
1049,ORD-000346,20240312,53,1,354,453,453,0
1050,ORD-004145,20260226,25,3,463,465,465,0
1051,ORD-008764,20250429,34,4,5,13,13,0
1052,ORD-004187,20250908,11,2,153,14,14,0
1053,ORD-002626,20260617,46,3,451,465,465,0
1054,ORD-006657,20240310,23,1,422,449,449,0
1055,ORD-007719,20260425,27,4,449,469,82,1
1056,ORD-011444,20250618,38,1,181,27,27,0
1057,ORD-013328,20251031,35,1,391,76,76,0
1058,ORD-003011,20260627,47,2,2,13,13,0
1059,ORD-005007,20251004,42,1,57,6,6,0
1060,ORD-011692,20240923,44,4,406,213,213,0
1061,ORD-014312,20240930,22,2,352,353,353,0
1062,ORD-013100,20250731,18,1,213,24,12,1
1063,ORD-013676,20250404,7,1,473,335,335,0
1064,ORD-010267,20250413,11,4,102,17,17,0
1065,ORD-002765,20240411,31,5,220,39,39,0
1066,ORD-001460,20260123,16,5,61,1,1,0
1067,ORD-007130,20260718,49,4,61,8,8,0
1068,ORD-003122,20250629,24,4,196,9,9,0
1069,ORD-003386,20250317,24,2,215,12,12,0
1070,ORD-002392,20240228,24,3,121,40,40,0
1071,ORD-004069,20260127,43,4,44,1,1,0
1072,ORD-014278,20251024,50,4,352,158,158,0
1073,ORD-011608,20260516,53,5,132,5,0,1
1074,ORD-000854,20251112,21,4,466,231,231,0
1075,ORD-010991,20240403,6,3,259,367,367,0
1076,ORD-006467,20260129,14,5,22,19,5,1
1077,ORD-008254,20261006,27,4,68,3,3,0
1078,ORD-008691,20260605,15,3,60,11,2,1
1079,ORD-008180,20250729,53,3,475,270,270,0
1080,ORD-014368,20250623,45,3,265,210,210,0
1081,ORD-002704,20251008,53,4,392,127,127,0
1082,ORD-010772,20260620,9,2,77,2,2,0
1083,ORD-000588,20260821,22,2,362,289,289,0
1084,ORD-014667,20261010,8,4,183,46,46,0
1085,ORD-007500,20261006,13,2,64,12,4,1
1086,ORD-002960,20241210,53,5,422,189,189,0
1087,ORD-010865,20250310,43,1,270,442,442,0
1088,ORD-006823,20240606,21,4,347,98,98,0
1089,ORD-000426,20250805,49,1,202,24,24,0
1090,ORD-001738,20251024,15,1,42,15,15,0
