shipment_line_id,order_line_id,ship_date_id,arrival_date_id,carrier_id,qty_shipped,qty_received,transport_cost,is_on_time,is_perfect_order
505,31439,20240513,20240515,2,180,180,1857.7,1,1
506,30889,20260426,20260501,2,120,120,2130.3,1,1
507,8512,20240307,20240310,4,237,237,1905.8,1,1
508,31214,20240218,20240222,2,494,494,10557.9,0,0
509,1929,20261026,20261027,2,434,434,19470.86,1,1
510,20551,20260522,20260527,3,237,237,10565.7,1,1
511,42405,20240516,20240520,1,192,192,8616.74,0,0
512,23642,20260317,20260322,2,70,70,1566.91,1,1
513,5304,20261229,20261231,1,68,65,428.99,1,0
514,44961,20250418,20250419,4,95,95,1481.29,1,1
515,4156,20240224,20240226,3,14,14,96.64,1,1
516,3991,20261222,20261225,3,2,2,13.06,1,1
517,8437,20260212,20260216,4,141,141,1030.9,1,1
518,14373,20260224,20260227,3,148,148,7027.09,1,1
519,31843,20240111,20240114,3,143,143,5881.14,1,1
520,49021,20240606,20240608,3,19,19,162.43,0,0
521,13431,20250525,20250530,2,10,10,313.04,1,1
522,8573,20251023,20251024,2,1,1,34.58,1,1
523,32662,20250315,20250319,3,5,5,237.91,1,1
524,36199,20260610,20260613,1,12,12,498.67,0,0
525,8383,20260814,20260818,4,383,383,6206.03,1,1
526,26072,20261007,20261008,3,430,430,7146.98,1,1
527,45753,20250424,20250426,1,16,16,740.47,1,1
528,6942,20250909,20250910,3,61,61,2598.72,1,1
529,3228,20260802,20260804,2,321,321,1940.98,1,1
530,41580,20261217,20261221,2,385,385,12041.7,1,1
531,37796,20240516,20240519,2,167,167,7270.4,1,1
532,26305,20240318,20240321,3,437,437,11949.02,1,1
533,19930,20250511,20250515,3,284,284,5607.3,1,1
534,49803,20240619,20240624,4,88,84,1773.02,0,0
535,27150,20240505,20240507,4,14,14,445.39,1,1
536,14984,20241208,20241210,2,267,267,10014.0,1,1
537,28101,20241123,20241125,2,363,363,10629.57,1,1
538,33050,20260220,20260222,4,265,265,11174.21,1,1
539,2245,20240220,20240223,4,61,61,704.55,1,1
540,43077,20240925,20240927,2,37,37,1805.06,1,1
541,15875,20260608,20260613,3,356,356,14893.25,1,1
542,6776,20240209,20240210,1,438,438,17837.68,1,1
543,7264,20251119,20251122,1,20,15,480.57,1,0
544,8450,20260421,20260425,3,106,105,1383.13,1,0
545,9403,20260224,20260301,1,12,12,487.28,1,1
546,26107,20251112,20251116,4,1,1,46.1,1,1
547,21742,20260922,20260923,4,12,9,284.4,1,0
548,24969,20261126,20261201,3,333,333,12494.47,1,1
549,43014,20240723,20240724,2,10,10,455.4,1,1
550,38475,20260324,20260329,4,8,7,81.69,1,0
551,472,20240729,20240802,4,19,19,79.25,1,1
552,42656,20250717,20250719,4,35,35,95.29,1,1
553,15749,20260509,20260510,1,207,207,9385.64,1,1
554,13601,20250405,20250406,2,121,121,1150.02,1,1
555,26794,20260621,20260625,3,367,367,17111.33,1,1
556,41428,20260131,20260203,2,156,156,3591.88,1,1
557,25876,20261012,20261014,4,283,283,7894.71,1,1
558,19388,20260704,20260705,3,464,464,16463.0,1,1
559,4920,20240407,20240410,1,35,35,455.43,0,0
560,13687,20240225,20240227,1,15,15,387.87,1,1
561,46565,20240725,20240730,2,375,375,8658.9,1,1
562,9313,20260110,20260115,3,110,110,3471.92,1,1
563,35668,20251130,20251205,4,9,9,219.38,0,0
564,28773,20261117,20261121,1,26,26,496.55,1,1
565,9318,20251130,20251205,3,100,100,1807.51,0,0
566,40452,20250123,20250128,2,267,267,582.38,0,0
567,29305,20250418,20250423,2,489,489,23643.88,1,1
568,40385,20240928,20240929,2,44,44,1261.87,1,1
569,22760,20261222,20261225,2,284,284,3174.75,1,1
570,32975,20251001,20251004,4,16,16,741.83,0,0
571,9686,20261017,20261022,1,6,6,232.9,1,1
572,14739,20240801,20240802,2,347,347,16929.22,1,1
573,49791,20240629,20240703,3,5,5,14.13,0,0
574,1768,20250618,20250623,2,39,35,1436.55,1,0
575,11213,20240110,20240112,4,298,298,8033.52,1,1
576,17576,20250629,20250702,1,359,359,1819.96,1,1
577,46757,20240128,20240129,4,500,497,17467.04,1,0
578,32280,20250507,20250511,2,96,96,4704.14,0,0
579,22627,20240807,20240810,1,349,349,1456.58,1,1
580,8727,20260719,20260724,3,355,355,5391.04,1,1
581,39965,20241009,20241010,3,36,36,442.63,0,0
582,43092,20261027,20261028,1,345,345,3024.85,1,1
583,26104,20260607,20260612,1,4,4,169.24,1,1
584,1252,20250730,20250804,2,349,349,8933.99,1,1
585,9092,20240327,20240331,1,9,9,92.39,1,1
586,46448,20251210,20251212,1,134,134,3453.84,1,1
587,19318,20250522,20250524,1,317,317,14569.42,1,1
588,27262,20250205,20250207,3,232,232,4172.78,0,0
589,31481,20240203,20240205,1,158,158,6737.8,1,1
590,29119,20261016,20261021,3,435,435,21247.3,1,1
591,36810,20261210,20261211,2,2,2,29.43,0,0
592,44933,20260205,20260208,4,22,22,74.32,0,0
593,46379,20261027,20261030,3,8,8,180.59,1,1
594,4415,20260715,20260720,4,48,48,440.0,1,1
595,9446,20260503,20260508,4,421,421,14407.82,1,1
596,43393,20240603,20240606,2,7,7,189.24,1,1
597,9798,20250126,20250129,4,400,400,18051.23,1,1
598,26080,20260718,20260722,3,18,18,603.74,1,1
599,1521,20241122,20241126,1,1,1,48.41,1,1
600,33505,20260923,20260926,3,362,362,16095.34,1,1
601,34195,20240422,20240427,3,224,224,9093.73,1,1
602,18936,20250616,20250618,4,85,85,923.64,1,1
603,6840,20240424,20240427,1,3,3,67.91,1,1
604,3815,20250205,20250208,1,18,18,783.94,0,0
605,34163,20260707,20260710,4,45,45,291.49,0,0
606,16536,20250120,20250123,1,92,89,4234.15,1,0
607,10736,20251103,20251108,2,63,63,278.82,1,1
608,7549,20260127,20260129,1,154,154,2748.75,0,0
609,23656,20260413,20260417,3,194,194,2417.53,1,1
610,6738,20241107,20241109,3,395,395,18034.59,1,1
611,38894,20260723,20260728,4,84,84,2662.94,1,1
612,12467,20250622,20250627,4,50,50,1185.55,1,1
613,6896,20240424,20240426,4,16,16,147.69,1,1
614,46368,20260724,20260728,1,1,1,6.35,1,1
615,17766,20260418,20260419,2,16,11,503.12,1,0
616,27811,20260119,20260120,1,1,1,25.93,1,1
617,29192,20251202,20251206,2,6,6,164.65,1,1
618,20179,20250310,20250311,2,295,295,14355.93,1,1
619,48376,20240614,20240617,3,20,20,509.99,0,0
620,20654,20240924,20240929,2,10,10,120.18,1,1
621,43803,20260626,20260630,3,9,9,433.33,1,1
622,16505,20260413,20260416,4,36,36,1205.19,0,0
623,13545,20260529,20260601,2,323,323,7477.24,1,1
624,42155,20240920,20240925,4,260,258,4552.08,1,0
625,7163,20260305,20260310,1,8,8,114.65,1,1
626,2242,20241104,20241107,3,374,374,3192.49,1,1
627,34310,20250418,20250419,1,357,357,4555.57,1,1
628,42060,20240704,20240709,1,378,378,9941.77,1,1
629,29618,20240802,20240804,4,12,12,295.63,1,1
630,41294,20250725,20250726,4,496,496,3363.53,1,1
631,16637,20260708,20260710,4,2,2,91.04,0,0
632,41114,20240420,20240425,3,22,22,775.93,1,1
633,20926,20261105,20261109,3,159,159,4140.48,1,1
634,19763,20240628,20240630,2,4,4,146.04,1,1
635,5709,20260828,20260902,2,11,11,233.32,1,1
636,29430,20240523,20240527,4,6,6,180.19,1,1
637,46506,20250703,20250707,2,15,15,178.67,1,1
638,44234,20251004,20251006,2,452,452,20927.33,1,1
639,717,20240926,20240930,4,25,20,474.33,0,0
640,30703,20260123,20260124,3,99,99,1485.47,1,1
641,41475,20260814,20260815,3,165,165,4250.57,1,1
642,4418,20261013,20261015,2,244,244,6054.44,1,1
643,1132,20240513,20240515,4,20,20,913.41,1,1
644,33965,20241119,20241122,4,20,20,860.2,1,1
645,47334,20240218,20240219,1,5,5,190.6,1,1
646,10792,20260107,20260109,3,5,5,73.55,1,1
647,17687,20240303,20240306,3,292,292,7766.68,0,0
648,21583,20260404,20260407,4,8,8,64.94,1,1
649,40856,20250427,20250429,2,111,111,477.06,1,1
650,15889,20260329,20260330,4,341,339,4001.47,1,0
651,38798,20250823,20250824,4,463,463,6704.59,1,1
652,34331,20240903,20240906,4,7,7,186.32,1,1
653,18634,20260426,20260428,2,287,287,1711.69,1,1
654,38343,20240808,20240813,2,2,2,32.95,1,1
655,4892,20250712,20250716,2,34,34,1184.47,1,1
656,22005,20260311,20260313,4,7,7,268.09,1,1
657,2394,20260608,20260611,3,5,5,147.76,1,1
658,48648,20241126,20241129,1,163,163,1961.21,1,1
659,29816,20261027,20261029,1,26,26,864.37,1,1
660,45409,20260918,20260921,1,474,474,19868.0,1,1
661,8138,20250701,20250705,1,284,284,10137.03,1,1
662,26090,20250803,20250807,3,486,486,5557.37,0,0
663,18924,20250618,20250623,1,6,6,45.88,1,1
664,24337,20260514,20260516,1,30,30,165.04,0,0
665,45775,20240827,20240828,4,15,15,320.93,1,1
666,41221,20241209,20241214,1,43,43,706.59,1,1
667,31440,20250511,20250514,2,329,329,14289.79,1,1
668,5321,20240802,20240803,1,36,32,566.49,1,0
669,422,20260414,20260415,3,314,314,9374.74,1,1
670,32217,20250811,20250815,2,386,386,2902.85,1,1
671,16276,20240108,20240112,1,33,30,206.85,1,0
672,5646,20240308,20240313,2,3,3,143.89,1,1
673,39678,20260105,20260109,3,441,441,2174.07,1,1
674,42561,20250524,20250527,3,70,70,955.36,0,0
675,1136,20240730,20240803,3,15,15,210.25,1,1
676,43164,20250416,20250418,4,1,1,39.88,1,1
677,12316,20250516,20250518,2,44,44,134.97,1,1
678,41918,20240706,20240709,4,96,96,3642.76,1,1
679,22377,20250727,20250801,4,207,207,3282.31,1,1
680,44720,20240504,20240505,3,1,1,4.2,0,0
681,38022,20241113,20241116,1,318,318,15428.7,1,1
682,20903,20251210,20251211,1,4,4,86.15,1,1
683,40127,20260123,20260126,1,2,2,61.01,1,1
684,15283,20260524,20260526,1,442,442,3003.47,1,1
685,20646,20240418,20240421,2,30,30,1244.69,1,1
686,44835,20240223,20240226,3,241,241,8703.96,1,1
687,15237,20240410,20240411,2,29,29,384.19,1,1
688,29084,20241031,20241103,2,2,2,82.29,1,1
689,49628,20240512,20240517,3,5,5,207.2,1,1
690,13336,20260508,20260511,1,24,20,85.46,1,0
691,45231,20250109,20250111,3,325,325,1588.04,1,1
692,894,20241205,20241207,4,51,51,708.64,1,1
693,37658,20250818,20250823,1,281,281,1592.55,1,1
694,1613,20250605,20250609,1,39,35,774.7,1,0
695,31003,20240327,20240328,2,175,175,504.15,1,1
696,9921,20241006,20241010,3,54,54,127.54,1,1
697,21039,20260101,20260103,3,284,284,2847.92,1,1
698,15336,20251212,20251214,1,31,31,651.02,1,1
699,40704,20250803,20250804,4,3,3,139.82,1,1
700,2529,20240622,20240623,4,12,12,271.8,1,1
701,6410,20241122,20241126,1,374,374,13420.14,1,1
702,12882,20251011,20251015,3,40,40,343.05,1,1
703,23017,20260104,20260106,3,17,17,793.27,1,1
704,8067,20240726,20240728,4,49,49,786.95,1,1
705,39976,20260321,20260326,4,247,247,966.15,1,1
706,44985,20260615,20260616,1,58,58,2029.22,1,1
707,46443,20241213,20241218,1,472,472,8335.12,1,1
708,17994,20241112,20241115,3,20,20,561.49,1,1
709,11676,20240529,20240531,2,20,20,412.23,1,1
710,39565,20250720,20250724,4,355,355,11856.4,1,1
711,9435,20251220,20251224,2,262,262,10517.07,1,1
712,20974,20260324,20260326,1,314,314,13330.09,1,1
713,37035,20250327,20250331,4,29,29,1380.3,1,1
714,19236,20260117,20260121,1,4,4,170.53,1,1
715,38650,20240103,20240105,3,46,46,614.26,1,1
716,13806,20250212,20250216,2,13,13,93.78,1,1
717,48238,20250727,20250801,2,48,48,716.25,1,1
718,20303,20260120,20260123,3,6,6,34.16,1,1
719,16520,20250821,20250824,4,367,367,16202.09,0,0
720,40472,20241206,20241209,1,183,183,6596.19,1,1
721,22433,20251018,20251022,3,21,21,565.54,1,1
722,4489,20260111,20260114,2,18,18,596.98,1,1
723,4947,20261113,20261114,3,2,2,39.29,1,1
724,336,20240129,20240203,1,24,21,438.58,0,0
725,37786,20260501,20260502,2,348,346,2649.06,0,0
726,45777,20260906,20260909,2,39,39,1320.57,1,1
727,41865,20261118,20261121,1,1,1,33.94,1,1
728,30509,20261030,20261103,2,37,37,609.75,1,1
729,9602,20241123,20241125,2,6,6,179.04,1,1
730,18747,20260101,20260106,1,3,3,83.65,1,1
731,33238,20260227,20260303,1,9,9,76.34,1,1
732,42582,20240512,20240513,1,417,417,14059.09,1,1
733,22104,20250821,20250823,1,21,21,586.52,1,1
734,14108,20241203,20241206,1,121,121,2199.9,1,1
735,31678,20260714,20260717,2,207,207,8248.24,1,1
736,19943,20240424,20240428,2,7,7,118.43,1,1
737,31302,20260411,20260414,3,201,201,6200.34,1,1
738,17929,20260311,20260315,3,196,196,2430.38,1,1
739,4642,20260419,20260423,2,50,50,2272.85,1,1
740,46034,20250416,20250417,4,12,12,100.52,1,1
741,34320,20240410,20240412,4,308,308,9277.08,1,1
742,9055,20240312,20240315,4,49,49,1933.1,1,1
743,28232,20260518,20260523,1,12,12,60.76,1,1
744,17281,20241214,20241217,2,51,51,698.79,1,1
745,35495,20240513,20240514,3,238,238,7198.53,1,1
746,11682,20241228,20241231,1,29,29,85.94,0,0
747,31184,20240630,20240705,4,11,11,50.56,1,1
748,27229,20260516,20260518,4,106,106,2618.98,1,1
749,3082,20251128,20251130,2,3,3,45.69,1,1
750,8575,20250803,20250805,3,245,245,12139.4,1,1
751,48938,20240309,20240312,2,6,6,80.18,1,1
752,27858,20251114,20251117,3,458,458,14583.42,1,1
753,1559,20241115,20241118,4,159,159,2737.02,1,1
754,1181,20251129,20251203,2,2,2,21.25,1,1
755,22765,20260421,20260422,4,38,37,1742.98,0,0
756,5693,20250320,20250324,4,26,26,196.51,1,1
757,9504,20240907,20240912,1,22,22,1039.88,1,1
758,42944,20240401,20240406,4,3,3,76.15,1,1
759,38543,20240831,20240905,2,131,131,3169.3,1,1
760,21919,20250216,20250218,1,459,459,5995.39,1,1
761,30069,20250504,20250507,1,41,41,111.08,1,1
762,1046,20260418,20260422,4,16,16,220.32,1,1
763,21656,20250428,20250503,2,20,20,605.59,1,1
764,38790,20241028,20241029,2,108,108,1561.53,1,1
765,10854,20250115,20250119,4,150,150,4302.44,1,1
766,31823,20260225,20260228,4,459,459,22304.21,0,0
767,16512,20240301,20240302,4,46,46,973.25,1,1
768,49143,20240626,20240701,2,16,16,452.04,0,0
769,40669,20251027,20251031,4,7,7,231.35,1,1
770,34838,20240522,20240523,2,205,205,1006.96,1,1
771,20682,20261115,20261118,2,47,47,2310.42,1,1
772,26167,20260131,20260202,1,83,83,3352.53,1,1
773,43402,20250918,20250921,4,24,24,485.23,1,1
774,20472,20240105,20240109,3,324,324,6382.69,1,1
775,20409,20260121,20260125,4,13,13,85.27,1,1
776,33836,20250902,20250907,4,18,18,757.59,1,1
777,41030,20260110,20260115,4,16,16,80.4,1,1
778,21073,20240517,20240521,2,381,381,8150.34,1,1
779,16166,20261217,20261220,2,434,434,3045.32,1,1
780,17774,20240412,20240416,3,50,50,2425.42,1,1
781,43915,20250522,20250527,1,115,115,2562.35,1,1
782,11655,20260516,20260519,2,456,456,1147.33,1,1
783,12373,20241015,20241018,2,483,483,21996.19,1,1
784,33601,20250810,20250811,2,24,24,632.65,1,1
785,6266,20240111,20240115,4,208,208,4757.56,1,1
786,23779,20250930,20251004,3,150,150,3694.01,1,1
787,41591,20260402,20260406,3,30,30,210.36,1,1
788,5534,20250907,20250908,1,31,31,123.89,1,1
789,46426,20260705,20260710,2,4,4,164.12,1,1
790,32141,20241014,20241017,1,45,44,838.25,1,0
791,42887,20250902,20250906,1,8,8,118.2,1,1
792,42865,20241025,20241029,1,309,307,13146.31,1,0
793,38759,20240421,20240426,3,156,155,750.84,1,0
794,23784,20250108,20250113,2,17,14,113.0,1,0
795,2832,20240721,20240722,4,47,47,2067.52,1,1
796,2477,20250526,20250530,4,100,100,3632.29,1,1
797,15896,20240913,20240917,1,12,12,177.24,0,0
798,31402,20250529,20250602,1,16,16,424.5,1,1
799,17279,20251224,20251225,3,108,108,2033.9,1,1
800,42696,20240118,20240121,3,26,26,1097.15,1,1
801,44098,20260211,20260213,1,459,459,3748.24,0,0
802,29643,20251023,20251025,1,299,299,9508.03,1,1
803,31949,20240815,20240820,3,1,1,4.62,1,1
804,47034,20261124,20261126,3,283,283,746.39,1,1
805,3573,20250225,20250227,1,120,120,3747.05,1,1
806,33230,20251019,20251022,4,231,231,7777.14,1,1
807,7778,20250921,20250923,2,62,62,322.23,1,1
808,47373,20240518,20240523,3,5,5,248.01,0,0
809,12750,20250808,20250811,1,37,37,663.72,1,1
810,3674,20240820,20240821,1,192,192,3316.62,1,1
811,7461,20261105,20261110,3,417,417,17861.93,1,1
812,673,20250324,20250326,1,272,272,10084.13,1,1
813,18867,20241224,20241225,1,10,10,332.09,1,1
814,34385,20251105,20251110,3,265,265,5289.47,1,1
815,30990,20240527,20240529,1,35,35,437.7,1,1
816,12433,20261231,20270105,3,248,248,12344.96,1,1
817,509,20260505,20260508,4,28,23,117.99,1,0
818,40757,20250618,20250621,3,10,10,428.64,1,1
819,8969,20240714,20240716,3,113,113,354.74,1,1
820,17472,20251117,20251122,2,434,434,1435.47,1,1
821,44661,20240719,20240720,3,4,4,180.54,1,1
822,35882,20261111,20261113,4,224,224,5805.16,1,1
823,41567,20250725,20250726,2,346,346,5154.07,1,1
824,24056,20251216,20251221,2,17,17,788.84,1,1
825,31394,20240712,20240714,3,7,7,293.49,1,1
826,7925,20250913,20250916,4,20,20,80.6,1,1
827,7427,20250419,20250421,2,118,118,1471.07,1,1
828,36768,20251025,20251029,3,33,33,805.68,1,1
829,11081,20250528,20250602,1,188,188,4343.04,1,1
830,10414,20240926,20240930,2,5,5,45.82,1,1
831,39761,20261216,20261220,2,490,490,23425.38,1,1
832,5717,20261101,20261103,3,22,22,1009.19,1,1
833,16892,20240803,20240807,1,35,30,1740.2,1,0
834,22221,20240913,20240918,4,198,198,5816.45,1,1
835,44802,20261127,20261201,1,16,16,383.63,1,1
836,1969,20240911,20240916,2,14,14,574.08,1,1
837,26196,20260504,20260506,4,44,44,1846.62,1,1
838,34885,20240522,20240526,2,43,43,1881.78,1,1
839,3772,20260302,20260306,1,170,170,4500.25,1,1
840,11643,20240711,20240713,2,9,9,38.06,1,1
841,4573,20251214,20251219,2,64,64,2729.43,1,1
842,16513,20260328,20260329,1,45,45,248.42,1,1
843,16966,20260717,20260718,4,327,327,2365.26,0,0
844,36956,20251127,20251201,4,173,170,1933.55,0,0
845,43369,20240805,20240806,2,7,7,78.87,1,1
846,22822,20250423,20250427,1,111,111,5506.62,1,1
847,21378,20260405,20260406,1,332,332,11047.06,1,1
848,41975,20260105,20260106,4,53,53,1514.07,1,1
849,40255,20260613,20260615,3,17,17,194.19,1,1
850,13415,20250628,20250702,1,2,2,91.96,1,1
851,26170,20260806,20260810,3,422,422,14560.38,1,1
852,7994,20260827,20260829,4,131,131,2835.82,0,0
853,40409,20240729,20240730,3,484,484,17314.83,1,1
854,49618,20261216,20261220,2,467,467,2544.65,1,1
855,29564,20250604,20250608,2,14,14,418.86,1,1
856,42323,20260102,20260104,3,5,5,146.33,1,1
857,19333,20251031,20251105,2,30,30,790.53,1,1
858,32534,20241231,20250104,1,39,39,1688.95,1,1
859,46114,20241010,20241013,3,133,133,4860.12,1,1
860,48278,20250726,20250731,4,447,447,18485.13,1,1
861,13791,20250510,20250514,4,400,400,1151.75,1,1
862,3593,20240706,20240708,1,13,13,569.37,1,1
863,22349,20240904,20240908,3,6,5,196.69,1,0
864,26499,20261213,20261217,1,5,5,196.9,1,1
865,23836,20240412,20240417,4,20,16,199.5,0,0
866,8636,20250115,20250118,2,52,52,1101.76,1,1
867,44647,20250726,20250728,1,10,10,173.96,1,1
868,27385,20241026,20241027,2,2,2,69.54,1,1
869,16624,20260624,20260628,3,192,192,4234.97,0,0
870,44245,20261111,20261114,3,331,331,2266.39,1,1
871,24188,20240119,20240121,1,393,393,17565.92,1,1
872,40311,20240327,20240401,3,4,4,41.09,1,1
873,38120,20250107,20250110,4,101,101,437.94,1,1
874,21776,20261126,20261127,1,10,7,223.98,0,0
875,13391,20260805,20260809,3,72,72,582.98,1,1
876,13994,20261017,20261019,1,12,12,482.94,0,0
877,14966,20260217,20260220,3,224,224,925.03,1,1
878,13236,20250630,20250701,4,1,1,39.86,0,0
879,13139,20261230,20270101,3,236,236,4340.54,1,1
880,5292,20250908,20250911,2,7,7,117.83,1,1
881,33606,20250705,20250706,3,39,39,1542.42,1,1
882,16253,20241020,20241021,4,295,295,1387.58,1,1
883,18112,20260119,20260120,3,462,462,11000.11,1,1
884,12396,20260215,20260217,1,497,496,1775.34,1,0
885,37999,20251102,20251105,2,20,20,616.69,1,1
886,30243,20241101,20241104,4,248,248,6572.01,1,1
887,48821,20260826,20260827,2,199,199,968.43,1,1
888,11579,20250512,20250514,1,276,276,11344.51,1,1
889,11630,20260520,20260522,1,32,32,1590.64,1,1
890,3994,20241113,20241118,2,23,23,655.69,1,1
891,18690,20250429,20250504,4,30,30,698.53,1,1
892,30660,20260130,20260203,4,5,5,74.1,1,1
893,4517,20250411,20250415,1,226,226,8203.7,1,1
894,47278,20240420,20240424,4,5,5,152.81,0,0
895,26706,20250110,20250111,3,450,450,12807.87,0,0
896,13793,20260310,20260315,2,18,18,594.61,1,1
897,49047,20250115,20250118,4,40,40,1430.78,1,1
898,47854,20240216,20240218,2,15,10,697.35,0,0
899,27652,20240926,20241001,1,14,14,366.31,1,1
900,10212,20250914,20250919,1,72,72,2395.9,1,1
901,43122,20261108,20261110,4,8,8,137.93,1,1
902,18062,20250706,20250709,2,68,68,1579.55,1,1
903,47139,20260617,20260622,1,8,8,224.79,0,0
904,19365,20261024,20261025,4,17,17,665.41,1,1
905,5747,20260113,20260118,1,264,264,1340.7,1,1
906,18629,20240123,20240125,4,418,418,5697.23,1,1
907,3184,20251031,20251103,4,19,19,507.0,1,1
908,23906,20240227,20240229,3,5,5,199.95,1,1
909,43476,20251023,20251025,2,3,3,146.09,0,0
910,42300,20240303,20240308,3,251,251,6080.94,1,1
911,39219,20261222,20261227,4,11,11,327.22,0,0
912,40355,20260505,20260508,2,68,68,1250.21,1,1
913,24703,20240313,20240314,3,329,329,5423.82,1,1
914,681,20261003,20261005,1,18,18,92.72,1,1
915,16496,20250514,20250517,4,10,10,168.14,1,1
916,43101,20250916,20250918,3,165,165,7910.5,1,1
917,28460,20260506,20260510,1,37,35,1583.3,1,0
918,13369,20260126,20260128,4,28,28,163.57,1,1
919,735,20250912,20250916,3,4,4,36.84,1,1
920,5665,20261020,20261023,3,88,88,588.19,1,1
921,19280,20260819,20260824,4,384,384,13874.05,0,0
922,19650,20251003,20251004,1,432,432,13256.1,1,1
923,23312,20260407,20260412,2,19,17,532.79,1,0
924,40905,20240910,20240911,4,19,19,654.26,1,1
925,16328,20261125,20261128,1,171,166,2753.4,1,0
926,18322,20261122,20261125,3,41,41,1837.4,1,1
927,31916,20240214,20240216,1,27,27,132.63,1,1
928,21655,20251004,20251009,4,243,243,3995.68,1,1
929,484,20240717,20240722,4,23,23,54.35,1,1
930,22259,20260222,20260224,3,7,7,318.73,1,1
931,32151,20250418,20250422,2,38,38,1380.99,1,1
932,23574,20240718,20240720,2,121,121,4030.65,0,0
933,31205,20250210,20250211,1,73,73,2878.03,1,1
934,40090,20250106,20250110,4,4,4,183.52,0,0
935,6748,20240319,20240323,2,104,104,2636.98,1,1
936,20759,20240721,20240722,4,11,8,362.65,1,0
937,5421,20251120,20251121,3,12,12,523.46,1,1
938,38797,20260902,20260906,2,49,49,728.35,0,0
939,42094,20240724,20240728,4,19,19,198.4,1,1
940,45101,20250630,20250705,1,4,4,82.82,0,0
941,34839,20260811,20260816,1,8,3,283.21,1,0
942,26175,20241121,20241126,2,197,197,8863.26,1,1
943,30283,20260930,20261001,4,1,1,37.08,1,1
944,35132,20260303,20260304,4,5,5,143.87,1,1
