reporting_month,store_region,store_name,fc_name,fill_rate_pct,stockout_rate_pct,on_time_delivery_pct,inventory_turnover,avg_lead_time_days,transport_cost_per_unit,perfect_order_pct,days_inventory_on_hand
2024-01,Western,Staples Store Vancouver #40,Calgary FC,84.87,28.57,50.0,4.82,4.5,28.97,50.0,6.2
2024-01,Western,Staples Store Vancouver #40,Montreal FC,46.43,60.0,75.0,2.44,3.75,28.6,75.0,12.3
2024-01,Western,Staples Store Vancouver #41,Toronto FC,81.59,28.57,85.71,3.79,5.29,27.66,71.43,7.9
2024-01,Western,Staples Store Vancouver #41,Mississauga FC,100.0,0.0,100.0,1.18,4.0,47.07,100.0,25.4
2024-01,Western,Staples Store Vancouver #41,Richmond Hill FC,75.0,25.0,100.0,1.92,4.5,35.94,100.0,15.6
2024-01,Western,Staples Store Vancouver #41,Calgary FC,100.0,0.0,100.0,0.12,2.5,15.3,100.0,255.7
2024-01,Western,Staples Store Vancouver #41,Montreal FC,100.0,0.0,83.33,2.66,4.0,35.34,50.0,11.3
2024-01,Western,Staples Store Vancouver #42,Toronto FC,100.0,0.0,100.0,1.81,5.0,15.28,100.0,16.6
2024-01,Western,Staples Store Vancouver #42,Mississauga FC,100.0,0.0,83.33,3.29,4.5,23.05,83.33,9.1
2024-01,Western,Staples Store Vancouver #42,Richmond Hill FC,100.0,0.0,60.0,1.63,3.2,13.48,40.0,18.4
2024-01,Western,Staples Store Vancouver #42,Calgary FC,100.0,0.0,100.0,0.34,3.5,31.92,75.0,89.3
2024-01,Western,Staples Store Vancouver #42,Montreal FC,98.53,20.0,100.0,1.69,5.8,37.43,100.0,17.7
2024-01,Western,Staples Store Vancouver #43,Toronto FC,75.76,40.0,100.0,0.31,6.0,8.09,100.0,96.6
2024-01,Western,Staples Store Vancouver #43,Mississauga FC,100.0,0.0,100.0,4.49,4.2,21.06,80.0,6.7
2024-01,Western,Staples Store Vancouver #43,Richmond Hill FC,83.78,33.33,75.0,1.19,5.5,41.52,75.0,25.2
2024-01,Western,Staples Store Vancouver #43,Calgary FC,88.75,20.0,100.0,0.62,6.67,24.09,100.0,48.5
2024-01,Western,Staples Store Vancouver #43,Montreal FC,92.63,20.0,75.0,1.48,5.75,13.95,75.0,20.3
2024-01,Western,Staples Store Vancouver #44,Toronto FC,91.37,16.67,80.0,1.98,5.2,23.46,80.0,15.2
2024-01,Western,Staples Store Vancouver #44,Mississauga FC,36.49,66.67,50.0,0.21,5.5,27.61,50.0,143.7
2024-01,Western,Staples Store Vancouver #44,Richmond Hill FC,95.08,16.67,75.0,3.36,6.5,26.7,75.0,8.9
2024-01,Western,Staples Store Vancouver #44,Calgary FC,86.2,16.67,75.0,0.42,4.0,7.78,75.0,72.0
2024-01,Western,Staples Store Vancouver #44,Montreal FC,80.88,28.57,60.0,2.79,5.0,38.42,60.0,10.8
2024-01,Western,Staples Store Vancouver #45,Toronto FC,70.36,42.86,50.0,2.67,5.25,28.7,50.0,11.2
2024-01,Western,Staples Store Vancouver #45,Mississauga FC,97.56,14.29,100.0,2.76,4.67,25.25,100.0,10.9
2024-01,Western,Staples Store Vancouver #45,Richmond Hill FC,100.0,0.0,80.0,4.77,5.0,18.19,40.0,6.3
2024-01,Western,Staples Store Vancouver #45,Calgary FC,88.89,11.11,71.43,1.12,4.71,23.17,71.43,26.8
2024-01,Western,Staples Store Vancouver #45,Montreal FC,100.0,0.0,85.71,1.78,5.14,30.36,71.43,16.9
2024-02,Eastern,Staples Store Mississauga #21,Toronto FC,100.0,0.0,100.0,2.01,4.67,41.2,100.0,14.9
2024-02,Eastern,Staples Store Mississauga #21,Mississauga FC,100.0,0.0,100.0,0.13,6.0,7.12,100.0,224.7
2024-02,Eastern,Staples Store Mississauga #21,Richmond Hill FC,100.0,0.0,50.0,2.74,5.5,15.76,50.0,11.0
2024-02,Eastern,Staples Store Mississauga #21,Calgary FC,100.0,0.0,100.0,0.06,4.5,17.33,100.0,534.2
2024-02,Eastern,Staples Store Mississauga #21,Montreal FC,83.29,25.0,75.0,1.51,5.5,27.28,50.0,19.9
2024-02,Eastern,Staples Store Mississauga #22,Toronto FC,93.03,11.11,66.67,4.57,5.22,29.51,66.67,6.6
2024-02,Eastern,Staples Store Mississauga #22,Mississauga FC,64.65,50.0,66.67,1.92,4.67,27.23,66.67,15.6
2024-02,Eastern,Staples Store Mississauga #22,Richmond Hill FC,68.82,33.33,50.0,1.73,4.5,4.94,50.0,17.4
2024-02,Eastern,Staples Store Mississauga #22,Calgary FC,32.37,100.0,100.0,1.17,3.0,7.62,100.0,25.6
2024-02,Eastern,Staples Store Mississauga #22,Montreal FC,82.59,25.0,100.0,0.32,4.67,21.12,100.0,92.4
2024-02,Eastern,Staples Store Mississauga #23,Toronto FC,91.67,33.33,100.0,0.05,5.5,44.93,100.0,637.8
2024-02,Eastern,Staples Store Mississauga #23,Mississauga FC,100.0,0.0,100.0,2.52,3.5,26.6,100.0,11.9
2024-02,Eastern,Staples Store Mississauga #23,Richmond Hill FC,93.38,25.0,0.0,0.91,5.0,22.15,0.0,33.0
2024-02,Eastern,Staples Store Mississauga #23,Calgary FC,83.89,25.0,100.0,3.64,5.0,15.92,100.0,8.2
2024-02,Eastern,Staples Store Mississauga #23,Montreal FC,89.15,40.0,100.0,0.09,4.5,41.68,100.0,319.4
2024-02,Eastern,Staples Store Mississauga #24,Toronto FC,83.33,28.57,80.0,0.28,3.8,27.2,80.0,107.8
2024-02,Eastern,Staples Store Mississauga #24,Mississauga FC,81.12,20.0,75.0,1.15,5.5,7.87,75.0,26.1
2024-02,Eastern,Staples Store Mississauga #24,Richmond Hill FC,100.0,0.0,75.0,2.44,4.75,41.94,75.0,12.3
2024-02,Eastern,Staples Store Mississauga #24,Calgary FC,90.0,25.0,100.0,0.79,5.67,27.27,100.0,37.8
2024-02,Eastern,Staples Store Mississauga #24,Montreal FC,100.0,0.0,100.0,0.24,7.0,30.59,100.0,125.7
2024-02,Eastern,Staples Store Mississauga #25,Toronto FC,100.0,0.0,87.5,4.75,4.88,17.72,75.0,6.3
2024-02,Eastern,Staples Store Mississauga #25,Mississauga FC,100.0,0.0,100.0,1.24,4.0,7.68,100.0,24.2
2024-02,Eastern,Staples Store Mississauga #25,Richmond Hill FC,95.5,25.0,71.43,3.51,4.0,22.44,42.86,8.6
2024-02,Eastern,Staples Store Mississauga #25,Calgary FC,100.0,0.0,66.67,3.03,5.67,12.01,66.67,9.9
2024-02,Eastern,Staples Store Mississauga #25,Montreal FC,95.0,20.0,50.0,2.93,4.75,28.05,50.0,10.2
2024-02,Eastern,Staples Store Mississauga #26,Toronto FC,72.32,42.86,100.0,1.89,4.8,18.0,100.0,15.8
2024-02,Eastern,Staples Store Mississauga #26,Mississauga FC,100.0,0.0,100.0,0.98,3.0,44.29,100.0,30.6
2024-02,Eastern,Staples Store Mississauga #26,Richmond Hill FC,100.0,0.0,100.0,2.55,6.0,9.78,100.0,11.8
2024-02,Eastern,Staples Store Mississauga #26,Calgary FC,100.0,0.0,66.67,2.01,4.33,34.09,66.67,14.9
2024-02,Eastern,Staples Store Mississauga #26,Montreal FC,85.71,40.0,100.0,1.12,3.0,47.79,100.0,26.8
2024-02,Eastern,Staples Store Mississauga #27,Toronto FC,100.0,0.0,100.0,3.49,5.5,33.97,50.0,8.6
2024-02,Eastern,Staples Store Mississauga #27,Mississauga FC,100.0,0.0,100.0,1.88,4.0,22.43,100.0,15.9
2024-02,Eastern,Staples Store Mississauga #27,Richmond Hill FC,96.58,12.5,100.0,3.22,4.2,29.31,80.0,9.3
2024-02,Eastern,Staples Store Mississauga #27,Calgary FC,98.18,9.09,66.67,1.95,4.44,29.75,66.67,15.4
2024-02,Eastern,Staples Store Mississauga #27,Montreal FC,100.0,0.0,80.0,2.39,5.2,25.84,80.0,12.6
2024-02,Eastern,Staples Store Mississauga #28,Toronto FC,97.61,14.29,100.0,2.39,5.25,22.62,75.0,12.6
2024-02,Eastern,Staples Store Mississauga #28,Mississauga FC,100.0,0.0,83.33,2.33,5.0,32.1,83.33,12.9
2024-02,Eastern,Staples Store Mississauga #28,Richmond Hill FC,78.55,40.0,100.0,0.99,5.25,16.71,100.0,30.2
2024-02,Eastern,Staples Store Mississauga #28,Calgary FC,79.38,37.5,50.0,6.14,5.0,24.43,50.0,4.9
2024-02,Eastern,Staples Store Mississauga #28,Montreal FC,100.0,0.0,100.0,1.41,4.0,21.59,100.0,21.3
2024-02,Eastern,Staples Store Mississauga #29,Toronto FC,71.76,33.33,66.67,2.44,5.67,9.83,66.67,12.3
2024-02,Eastern,Staples Store Mississauga #29,Mississauga FC,92.01,16.67,100.0,5.21,5.82,26.98,81.82,5.8
2024-02,Eastern,Staples Store Mississauga #29,Richmond Hill FC,78.68,33.33,100.0,2.42,4.8,13.39,100.0,12.4
2024-02,Eastern,Staples Store Mississauga #29,Calgary FC,71.58,50.0,100.0,1.75,6.33,42.94,100.0,17.2
2024-02,Eastern,Staples Store Mississauga #29,Montreal FC,100.0,0.0,100.0,0.41,6.0,26.3,0.0,72.3
2024-02,Eastern,Staples Store Mississauga #30,Toronto FC,91.82,25.0,50.0,2.0,4.75,3.5,50.0,15.0
2024-02,Eastern,Staples Store Mississauga #30,Mississauga FC,87.77,37.5,83.33,4.59,4.5,32.7,83.33,6.5
2024-02,Eastern,Staples Store Mississauga #30,Richmond Hill FC,100.0,0.0,100.0,0.63,5.5,21.65,100.0,47.5
2024-02,Eastern,Staples Store Mississauga #30,Calgary FC,86.61,28.57,66.67,1.99,5.33,14.72,66.67,15.1
2024-02,Eastern,Staples Store Mississauga #30,Montreal FC,100.0,0.0,80.0,1.82,5.0,16.26,60.0,16.5
2024-02,Eastern,Staples Store Montreal #51,Toronto FC,100.0,0.0,0.0,0.07,4.0,30.19,0.0,425.2
2024-02,Eastern,Staples Store Montreal #51,Mississauga FC,95.24,16.67,100.0,2.38,6.0,28.33,100.0,12.6
2024-02,Eastern,Staples Store Montreal #51,Richmond Hill FC,100.0,0.0,0.0,1.22,5.0,37.5,0.0,24.7
2024-02,Eastern,Staples Store Montreal #51,Calgary FC,84.62,20.0,60.0,0.98,3.4,23.97,40.0,30.5
2024-02,Eastern,Staples Store Montreal #51,Montreal FC,100.0,0.0,100.0,1.17,5.0,38.75,66.67,25.6
2024-02,Eastern,Staples Store Montreal #52,Toronto FC,94.11,33.33,100.0,1.52,4.83,27.01,100.0,19.7
2024-02,Eastern,Staples Store Montreal #52,Mississauga FC,100.0,0.0,100.0,1.38,4.0,15.36,100.0,21.7
2024-02,Eastern,Staples Store Montreal #52,Richmond Hill FC,78.19,33.33,88.89,2.17,4.11,29.75,77.78,13.8
2024-02,Eastern,Staples Store Montreal #52,Calgary FC,92.31,20.0,60.0,1.72,5.8,25.86,60.0,17.4
2024-02,Eastern,Staples Store Montreal #52,Montreal FC,78.57,28.57,100.0,1.9,5.4,38.45,100.0,15.8
2024-02,Eastern,Staples Store Montreal #53,Toronto FC,100.0,0.0,100.0,1.42,3.67,23.22,100.0,21.1
2024-02,Eastern,Staples Store Montreal #53,Mississauga FC,93.43,14.29,85.71,6.56,5.29,28.99,71.43,4.6
2024-02,Eastern,Staples Store Montreal #53,Richmond Hill FC,100.0,0.0,100.0,1.24,4.0,3.82,100.0,24.3
2024-02,Eastern,Staples Store Montreal #53,Calgary FC,85.21,40.0,66.67,1.94,6.33,37.64,66.67,15.5
2024-02,Eastern,Staples Store Montreal #53,Montreal FC,98.98,16.67,100.0,5.92,5.2,23.91,80.0,5.1
2024-02,Eastern,Staples Store Montreal #54,Toronto FC,83.9,33.33,88.89,1.57,5.11,15.41,88.89,19.1
2024-02,Eastern,Staples Store Montreal #54,Mississauga FC,86.36,16.67,80.0,0.51,5.8,29.27,40.0,59.2
2024-02,Eastern,Staples Store Montreal #54,Richmond Hill FC,82.76,25.0,100.0,1.79,4.67,45.17,100.0,16.7
2024-02,Eastern,Staples Store Montreal #54,Calgary FC,90.18,28.57,66.67,1.06,4.5,12.07,66.67,28.2
2024-02,Eastern,Staples Store Montreal #54,Montreal FC,74.94,33.33,80.0,1.57,4.4,39.96,80.0,19.1
2024-02,Eastern,Staples Store Montreal #55,Toronto FC,100.0,0.0,66.67,0.09,5.67,19.82,66.67,332.8
2024-02,Eastern,Staples Store Montreal #55,Mississauga FC,99.21,16.67,66.67,1.77,4.67,35.58,66.67,16.9
2024-02,Eastern,Staples Store Montreal #55,Richmond Hill FC,88.89,16.67,60.0,2.73,4.2,40.92,40.0,11.0
2024-02,Eastern,Staples Store Montreal #55,Calgary FC,91.15,11.11,71.43,1.99,4.86,25.15,71.43,15.1
2024-02,Eastern,Staples Store Ottawa #31,Toronto FC,86.67,14.29,83.33,3.73,4.17,19.0,66.67,8.0
2024-02,Eastern,Staples Store Ottawa #31,Mississauga FC,73.51,50.0,100.0,3.66,4.4,17.74,80.0,8.2
2024-02,Eastern,Staples Store Ottawa #31,Richmond Hill FC,100.0,0.0,100.0,1.71,4.0,21.81,100.0,17.6
2024-02,Eastern,Staples Store Ottawa #31,Calgary FC,73.08,60.0,60.0,4.09,4.2,18.58,60.0,7.3
2024-02,Eastern,Staples Store Ottawa #31,Montreal FC,87.5,12.5,80.0,4.54,5.2,28.89,80.0,6.6
2024-02,Eastern,Staples Store Ottawa #32,Toronto FC,82.31,20.0,33.33,0.54,5.33,18.0,33.33,55.9
2024-02,Eastern,Staples Store Ottawa #32,Mississauga FC,100.0,0.0,100.0,0.07,4.0,47.4,50.0,402.2
2024-02,Eastern,Staples Store Ottawa #32,Richmond Hill FC,60.74,40.0,75.0,0.86,5.25,27.76,50.0,35.0
2024-02,Eastern,Staples Store Ottawa #32,Calgary FC,93.01,20.0,100.0,2.68,4.75,4.99,75.0,11.2
2024-02,Eastern,Staples Store Ottawa #32,Montreal FC,89.04,40.0,100.0,1.54,3.6,28.28,100.0,19.5
2024-02,Eastern,Staples Store Ottawa #33,Toronto FC,100.0,0.0,100.0,1.89,3.0,40.68,100.0,15.9
2024-02,Eastern,Staples Store Ottawa #33,Mississauga FC,97.33,9.09,100.0,4.16,5.22,29.95,100.0,7.2
2024-02,Eastern,Staples Store Ottawa #33,Calgary FC,80.0,20.0,100.0,0.59,5.0,8.84,100.0,51.2
2024-02,Eastern,Staples Store Ottawa #33,Montreal FC,100.0,0.0,75.0,2.24,4.5,23.81,75.0,13.4
2024-02,Eastern,Staples Store Ottawa #34,Toronto FC,72.21,50.0,100.0,3.02,2.75,32.86,100.0,9.9
2024-02,Eastern,Staples Store Ottawa #34,Mississauga FC,82.01,25.0,75.0,1.86,5.75,26.94,50.0,16.2
2024-02,Eastern,Staples Store Ottawa #34,Richmond Hill FC,64.59,57.14,75.0,2.27,4.75,17.42,75.0,13.2
2024-02,Eastern,Staples Store Ottawa #34,Calgary FC,89.93,50.0,0.0,1.59,5.5,18.4,0.0,18.8
2024-02,Eastern,Staples Store Ottawa #34,Montreal FC,95.52,16.67,66.67,3.53,5.0,26.7,66.67,8.5
2024-02,Eastern,Staples Store Ottawa #35,Toronto FC,100.0,0.0,100.0,0.02,2.0,49.32,100.0,1275.6
2024-02,Eastern,Staples Store Ottawa #35,Mississauga FC,82.55,42.86,80.0,2.43,5.6,23.89,80.0,12.3
2024-02,Eastern,Staples Store Ottawa #35,Richmond Hill FC,100.0,0.0,100.0,0.09,6.0,21.22,100.0,330.4
2024-02,Eastern,Staples Store Ottawa #35,Calgary FC,100.0,0.0,100.0,2.33,5.0,21.84,100.0,12.9
2024-02,Eastern,Staples Store Ottawa #35,Montreal FC,69.92,60.0,100.0,3.51,5.33,34.54,100.0,8.5
2024-02,Eastern,Staples Store Toronto #10,Toronto FC,100.0,0.0,50.0,0.1,3.5,16.42,50.0,306.2
2024-02,Eastern,Staples Store Toronto #10,Richmond Hill FC,93.25,22.22,100.0,3.34,4.5,20.3,75.0,9.0
2024-02,Eastern,Staples Store Toronto #10,Calgary FC,100.0,0.0,,,,,,
2024-02,Eastern,Staples Store Toronto #10,Montreal FC,66.45,50.0,100.0,0.45,4.5,37.6,50.0,67.2
2024-02,Eastern,Staples Store Toronto #11,Toronto FC,41.44,100.0,100.0,0.59,7.0,22.47,100.0,51.0
2024-02,Eastern,Staples Store Toronto #11,Mississauga FC,83.92,40.0,100.0,3.47,6.0,33.22,100.0,8.7
2024-02,Eastern,Staples Store Toronto #11,Richmond Hill FC,86.11,16.67,60.0,5.17,3.8,11.72,40.0,5.8
2024-02,Eastern,Staples Store Toronto #11,Calgary FC,79.33,25.0,80.0,1.49,5.0,26.74,40.0,20.2
2024-02,Eastern,Staples Store Toronto #11,Montreal FC,81.0,40.0,80.0,1.23,5.4,22.99,40.0,24.4
2024-02,Eastern,Staples Store Toronto #12,Toronto FC,100.0,0.0,100.0,0.54,6.67,8.15,66.67,55.9
2024-02,Eastern,Staples Store Toronto #12,Mississauga FC,100.0,0.0,66.67,1.19,4.67,29.44,66.67,25.2
2024-02,Eastern,Staples Store Toronto #12,Richmond Hill FC,64.65,60.0,75.0,0.64,6.0,45.75,75.0,47.2
2024-02,Eastern,Staples Store Toronto #12,Calgary FC,100.0,0.0,100.0,2.68,6.25,44.48,75.0,11.2
2024-02,Eastern,Staples Store Toronto #12,Montreal FC,95.29,12.5,60.0,2.27,5.0,35.49,40.0,13.2
2024-02,Eastern,Staples Store Toronto #13,Toronto FC,100.0,0.0,100.0,1.29,3.0,33.37,100.0,23.3
2024-02,Eastern,Staples Store Toronto #13,Mississauga FC,88.75,25.0,100.0,2.95,6.0,27.87,100.0,10.2
2024-02,Eastern,Staples Store Toronto #13,Richmond Hill FC,86.5,25.0,100.0,1.79,5.5,28.72,100.0,16.8
2024-02,Eastern,Staples Store Toronto #13,Calgary FC,85.31,33.33,100.0,2.79,4.0,33.45,100.0,10.8
2024-02,Eastern,Staples Store Toronto #13,Montreal FC,86.11,16.67,60.0,0.23,4.4,32.71,60.0,129.9
2024-02,Eastern,Staples Store Toronto #14,Toronto FC,100.0,0.0,100.0,4.79,5.0,24.76,100.0,6.3
2024-02,Eastern,Staples Store Toronto #14,Mississauga FC,98.57,20.0,100.0,3.52,4.2,34.98,100.0,8.5
2024-02,Eastern,Staples Store Toronto #14,Richmond Hill FC,89.17,16.67,100.0,1.88,4.33,21.46,100.0,16.0
2024-02,Eastern,Staples Store Toronto #14,Calgary FC,100.0,0.0,75.0,3.96,3.5,30.75,50.0,7.6
2024-02,Eastern,Staples Store Toronto #14,Montreal FC,90.48,14.29,100.0,1.49,4.8,23.88,80.0,20.1
2024-02,Eastern,Staples Store Toronto #15,Toronto FC,100.0,0.0,75.0,2.87,4.5,43.23,75.0,10.5
2024-02,Eastern,Staples Store Toronto #15,Mississauga FC,96.2,28.57,100.0,5.63,5.4,19.17,100.0,5.3
2024-02,Eastern,Staples Store Toronto #15,Richmond Hill FC,100.0,0.0,100.0,1.82,4.5,33.73,75.0,16.5
2024-02,Eastern,Staples Store Toronto #15,Calgary FC,100.0,0.0,50.0,3.36,5.5,14.93,25.0,8.9
2024-02,Eastern,Staples Store Toronto #15,Montreal FC,95.56,14.29,80.0,0.54,5.4,34.84,60.0,56.0
2024-02,Eastern,Staples Store Toronto #16,Toronto FC,80.81,22.22,80.0,1.67,5.0,28.77,60.0,18.0
2024-02,Eastern,Staples Store Toronto #16,Mississauga FC,100.0,0.0,57.14,4.88,5.43,19.53,57.14,6.2
2024-02,Eastern,Staples Store Toronto #16,Richmond Hill FC,100.0,0.0,100.0,0.08,5.0,32.03,100.0,380.0
2024-02,Eastern,Staples Store Toronto #16,Calgary FC,100.0,0.0,100.0,0.99,4.25,24.99,75.0,30.3
2024-02,Eastern,Staples Store Toronto #16,Montreal FC,91.38,11.11,87.5,4.74,4.75,23.23,87.5,6.3
2024-02,Eastern,Staples Store Toronto #17,Toronto FC,87.93,12.5,100.0,5.01,4.2,31.58,100.0,6.0
2024-02,Eastern,Staples Store Toronto #17,Mississauga FC,92.64,25.0,100.0,1.24,4.0,14.51,50.0,24.3
2024-02,Eastern,Staples Store Toronto #17,Richmond Hill FC,100.0,0.0,100.0,3.54,4.5,19.83,100.0,8.5
2024-02,Eastern,Staples Store Toronto #17,Calgary FC,100.0,0.0,85.71,1.24,4.71,19.76,71.43,24.2
2024-02,Eastern,Staples Store Toronto #17,Montreal FC,100.0,0.0,50.0,2.02,5.5,9.02,50.0,14.9
2024-02,Eastern,Staples Store Toronto #18,Toronto FC,67.51,44.44,100.0,2.22,6.0,39.61,100.0,13.5
2024-02,Eastern,Staples Store Toronto #18,Mississauga FC,100.0,0.0,100.0,0.57,3.5,29.26,100.0,53.1
2024-02,Eastern,Staples Store Toronto #18,Richmond Hill FC,100.0,0.0,100.0,3.22,5.33,29.95,100.0,9.3
2024-02,Eastern,Staples Store Toronto #18,Calgary FC,100.0,0.0,83.33,3.96,5.5,18.9,66.67,7.6
2024-02,Eastern,Staples Store Toronto #18,Montreal FC,89.19,12.5,85.71,2.54,5.29,28.12,71.43,11.8
2024-02,Eastern,Staples Store Toronto #19,Toronto FC,100.0,0.0,100.0,3.79,5.17,29.86,100.0,7.9
2024-02,Eastern,Staples Store Toronto #19,Mississauga FC,86.0,20.0,100.0,2.3,4.25,16.9,100.0,13.1
2024-02,Eastern,Staples Store Toronto #19,Richmond Hill FC,84.44,40.0,66.67,1.62,5.0,25.87,66.67,18.5
2024-02,Eastern,Staples Store Toronto #19,Calgary FC,82.18,28.57,100.0,2.94,5.4,18.07,80.0,10.2
2024-02,Eastern,Staples Store Toronto #19,Montreal FC,93.62,20.0,100.0,2.75,4.0,29.24,80.0,10.9
2024-02,Eastern,Staples Store Toronto #20,Toronto FC,84.09,25.0,100.0,1.09,3.0,34.69,100.0,27.4
2024-02,Eastern,Staples Store Toronto #20,Mississauga FC,50.27,71.43,80.0,2.53,4.6,39.11,80.0,11.8
2024-02,Eastern,Staples Store Toronto #20,Richmond Hill FC,83.01,33.33,83.33,2.44,6.0,39.29,33.33,12.3
2024-02,Eastern,Staples Store Toronto #20,Calgary FC,60.97,57.14,60.0,1.04,4.4,24.45,60.0,28.8
2024-02,Eastern,Staples Store Toronto #20,Montreal FC,66.64,50.0,100.0,0.53,6.5,29.15,100.0,56.4
2024-02,Eastern,Staples Store Toronto #6,Toronto FC,87.34,33.33,66.67,3.1,5.17,26.0,66.67,9.7
2024-02,Eastern,Staples Store Toronto #6,Mississauga FC,90.71,14.29,85.71,5.74,5.14,25.23,85.71,5.2
2024-02,Eastern,Staples Store Toronto #6,Richmond Hill FC,88.1,14.29,83.33,3.34,5.0,26.19,83.33,9.0
2024-02,Eastern,Staples Store Toronto #6,Calgary FC,83.66,20.0,100.0,5.07,5.0,20.8,100.0,5.9
2024-02,Eastern,Staples Store Toronto #6,Montreal FC,100.0,0.0,100.0,3.16,5.5,19.15,75.0,9.5
2024-02,Eastern,Staples Store Toronto #7,Toronto FC,75.2,60.0,100.0,1.34,5.67,26.53,66.67,22.3
2024-02,Eastern,Staples Store Toronto #7,Mississauga FC,100.0,0.0,77.78,7.37,5.44,22.03,77.78,4.1
2024-02,Eastern,Staples Store Toronto #7,Richmond Hill FC,71.42,37.5,83.33,2.83,4.5,31.1,83.33,10.6
2024-02,Eastern,Staples Store Toronto #7,Calgary FC,100.0,0.0,83.33,0.95,4.67,18.77,33.33,31.6
2024-02,Eastern,Staples Store Toronto #7,Montreal FC,100.0,0.0,100.0,0.18,2.5,21.61,50.0,170.4
2024-02,Eastern,Staples Store Toronto #8,Toronto FC,79.65,33.33,100.0,4.43,4.8,30.11,100.0,6.8
2024-02,Eastern,Staples Store Toronto #8,Mississauga FC,83.87,28.57,100.0,1.73,6.5,31.83,75.0,17.3
2024-02,Eastern,Staples Store Toronto #8,Richmond Hill FC,86.42,33.33,100.0,1.57,5.0,15.3,100.0,19.0
2024-02,Eastern,Staples Store Toronto #8,Calgary FC,89.5,25.0,85.71,2.38,4.86,30.5,57.14,12.6
2024-02,Eastern,Staples Store Toronto #8,Montreal FC,100.0,0.0,50.0,1.71,5.5,47.45,50.0,17.5
2024-02,Eastern,Staples Store Toronto #9,Toronto FC,100.0,0.0,80.0,3.79,5.4,38.16,60.0,7.9
2024-02,Eastern,Staples Store Toronto #9,Mississauga FC,100.0,0.0,100.0,1.4,5.0,38.92,100.0,21.4
2024-02,Eastern,Staples Store Toronto #9,Richmond Hill FC,75.63,40.0,80.0,2.41,3.8,22.04,60.0,12.5
2024-02,Eastern,Staples Store Toronto #9,Calgary FC,100.0,0.0,0.0,0.96,5.33,18.27,0.0,31.2
2024-02,Eastern,Staples Store Toronto #9,Montreal FC,83.57,25.0,60.0,3.06,5.2,30.26,60.0,9.8
2024-02,Western,Staples Store Calgary #46,Toronto FC,89.41,14.29,100.0,4.63,4.83,12.82,100.0,6.5
2024-02,Western,Staples Store Calgary #46,Mississauga FC,100.0,0.0,100.0,0.22,4.0,13.91,100.0,134.1
2024-02,Western,Staples Store Calgary #46,Richmond Hill FC,85.71,25.0,100.0,0.47,5.0,20.44,66.67,63.9
2024-02,Western,Staples Store Calgary #46,Calgary FC,100.0,0.0,85.71,4.71,4.71,20.32,71.43,6.4
2024-02,Western,Staples Store Calgary #46,Montreal FC,86.63,33.33,83.33,3.94,3.33,25.57,66.67,7.6
2024-02,Western,Staples Store Calgary #47,Toronto FC,67.64,33.33,50.0,0.4,5.5,39.46,50.0,75.0
2024-02,Western,Staples Store Calgary #47,Mississauga FC,100.0,0.0,100.0,0.99,4.0,29.24,50.0,30.3
2024-02,Western,Staples Store Calgary #47,Richmond Hill FC,80.78,22.22,57.14,2.33,5.43,40.89,57.14,12.9
2024-02,Western,Staples Store Calgary #47,Calgary FC,100.0,0.0,100.0,1.49,4.6,28.26,80.0,20.2
2024-02,Western,Staples Store Calgary #47,Montreal FC,88.76,14.29,100.0,3.98,5.2,27.24,80.0,7.5
2024-02,Western,Staples Store Calgary #48,Toronto FC,97.12,16.67,80.0,1.63,4.6,28.01,60.0,18.4
2024-02,Western,Staples Store Calgary #48,Mississauga FC,60.67,60.0,80.0,0.21,5.6,36.41,80.0,141.5
2024-02,Western,Staples Store Calgary #48,Richmond Hill FC,91.11,18.18,100.0,1.21,4.0,10.13,75.0,24.8
2024-02,Western,Staples Store Calgary #48,Calgary FC,100.0,0.0,100.0,3.52,5.0,21.23,66.67,8.5
2024-02,Western,Staples Store Calgary #48,Montreal FC,100.0,0.0,75.0,1.75,5.25,42.34,75.0,17.1
2024-02,Western,Staples Store Calgary #49,Toronto FC,79.95,33.33,100.0,0.34,3.67,30.39,100.0,89.0
2024-02,Western,Staples Store Calgary #49,Mississauga FC,97.83,16.67,100.0,2.82,5.5,15.47,83.33,10.6
2024-02,Western,Staples Store Calgary #49,Richmond Hill FC,100.0,0.0,100.0,0.03,2.0,22.52,100.0,950.0
2024-02,Western,Staples Store Calgary #49,Calgary FC,100.0,0.0,100.0,0.0,6.0,26.81,100.0,7478.5
2024-02,Western,Staples Store Calgary #49,Montreal FC,100.0,0.0,100.0,0.82,6.0,35.94,100.0,36.7
2024-02,Western,Staples Store Calgary #50,Toronto FC,72.05,42.86,80.0,3.6,5.2,28.89,80.0,8.3
2024-02,Western,Staples Store Calgary #50,Mississauga FC,100.0,0.0,100.0,3.34,4.0,30.87,100.0,9.0
2024-02,Western,Staples Store Calgary #50,Richmond Hill FC,70.45,33.33,100.0,2.51,4.5,27.17,100.0,11.9
2024-02,Western,Staples Store Calgary #50,Calgary FC,100.0,0.0,80.0,2.13,5.0,35.62,80.0,14.1
2024-02,Western,Staples Store Calgary #50,Montreal FC,83.65,66.67,100.0,0.19,7.0,42.83,100.0,156.5
2024-02,Western,Staples Store Vancouver #36,Toronto FC,90.37,22.22,83.33,4.68,5.83,34.9,50.0,6.4
